"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1962697174938198424","Tue Sep 02 02:00:46 +0000 2025","7","17+8 Tuntutan Rakyat dalam seminggu dan setahun (dengan deadline). #ResetIndonesia https://t.co/qPw60Z8oWN","1962697174938198424","https://pbs.twimg.com/media/GzzmqbWbUAAZjro.jpg","","in","","0","0","1","https://x.com/undefined/status/1962697174938198424","1720316256820342784",
"1962696982528696580","Tue Sep 02 02:00:00 +0000 2025","1136","FREE HEADER. Silahkan dipakai tidak perlu izin. Suara kita tidak boleh diabaikan aksi kita tidak bisa dibungkam. 17+8 tuntutan rakyat adalah harga mati. Kawal sampai didengar kawal sampai dituntaskan! #ResetIndonesia https://t.co/AVtT0PY2t2","1962696982528696580","https://pbs.twimg.com/media/GzyNxhKbgAAmKsV.jpg","","in","","102","3","1042","https://x.com/undefined/status/1962696982528696580","1398637466920181766",
"1962694959083172326","Tue Sep 02 01:51:58 +0000 2025","1","Revolusi Keadilan Total Menyeluruh Khususnya Buat Rakyat Kecil #StopPoliceBrutality Kampus Mahasiswa Parcok Darurat Militer TENGAH MALEM September S https://t.co/u8MIaud1bT","1962694959083172326","","","in","","0","0","0","https://x.com/undefined/status/1962694959083172326","1028997916906516480",
"1962694048919237079","Tue Sep 02 01:48:21 +0000 2025","1","Setan budeg demokrasi (oligarki) ga bakalan melaksanakan tuh tuntutan bos mereka (katanya kedaulatan ditangan rakyat) Ya karena ga menguntungkan kepentingan oligarki ha³ #SetanBudegDemokrasi Tuntutan Rakyat 17+8 Viral di Media Sosial Begini Isinya https://t.co/0CBk4hCDlG","1962694048919237079","","","in","","0","0","0","https://x.com/undefined/status/1962694048919237079","1447437298178482176",
"1962693195202208191","Tue Sep 02 01:44:57 +0000 2025","0","KAWAL SAMPAI 17+8 TUNTUTAN RAKYAT TER-REALISASI","1962693195202208191","","","in","","0","0","0","https://x.com/undefined/status/1962693195202208191","1331061875660922883",
"1962692874950394353","Tue Sep 02 01:43:41 +0000 2025","0","17+8 Tuntutan Rakyat","1962692874950394353","","","in","","0","0","0","https://x.com/undefined/status/1962692874950394353","1579683038304169984",
"1962690407734915233","Tue Sep 02 01:33:52 +0000 2025","1","Tuntutan 17+8 itu ya kalau emang pemerintah pro rakyat gak susah ngelakuinnya.","1962690407734915233","","","in","","0","0","0","https://x.com/undefined/status/1962690407734915233","157202905",
"1962690401749672335","Tue Sep 02 01:33:51 +0000 2025","0","17 + 8 Tuntutan Rakyat Yuk Bapak/Ibu kerjanya pakai KPI yuk sekali2 biar ga asal ️ @prabowo @DPR_RI #ResetIndonesia #WargaJagaWarga https://t.co/CjL4I1dF1O","1962690401749672335","https://pbs.twimg.com/media/Gzzggt9aoAA8I0h.jpg","","in","","0","0","0","https://x.com/undefined/status/1962690401749672335","43725843",
"1962690072605794745","Tue Sep 02 01:32:32 +0000 2025","91","Andai mereka dengerin komplainan lu pada yg ribet ini itu simpulan 17+8 tuntutan rakyat gak akan jadi &amp; eksis sekarang. Lalu masyarakat akan banyak yg masih meraba2 abu apa saja tuntutan yg difokuskan. Ga lekas mengerucut. Perjuangan jd lebih lambat. Ngerti sampai sini tidak?","1962690072605794745","","","in","","0","1","16","https://x.com/undefined/status/1962690072605794745","978646566",
"1962666925072499087","Tue Sep 02 01:31:12 +0000 2025","0","@CNNIndonesia Padahal mah aslinya rakyat ga peduli fokus kami saat ini adalah 17+8 tuntutan kami #ResetIndonesia","1962689735136289073","","CNNIndonesia","in","","0","0","0","https://x.com/undefined/status/1962689735136289073","3280140768",
"1962689528961081684","Tue Sep 02 01:30:23 +0000 2025","0","wo ente kn punya alat negara perangkat negara lagian si mafia cuma nyumput di negara tetangga gaskeun dong tp intinya suara rakyat jangan dialihkan ke isu mafia mafia minyak itu satu hal harus u beresin tp tuntutan rakyata 17+8 juga harus u kabulkan ","1962689528961081684","","","in","","0","0","2","https://x.com/undefined/status/1962689528961081684","2411851260",
"1962688962507805132","Tue Sep 02 01:28:08 +0000 2025","2","Mari kita lihat bagaimana aksi pemerintah dan apa rakyat didengar? Tag: Boleh September S Mauu Skizo Mahasiswa Fitnah #QlolabyBRI DPRD DPR RI Uya Kuya Intel Gorengan Prabowo yuk saling menjaga ciptakan kedamaian Indonesia Ya Allah Damai Demo Ojol 17+8 https://t.co/i3oOEaa4Y8","1962688962507805132","","","in","","0","0","0","https://x.com/undefined/status/1962688962507805132","771607151835918336",
"1962688927401414688","Tue Sep 02 01:27:59 +0000 2025","4","Biasanya gue kesel kalo ada penumpang yg nonton video soundnya kenceng. Tapi kali ini ada bapak2 nyetel video 17+8 tuntutan rakyat pake suara kenceng. Gapapa Pak ‍","1962688927401414688","","","in","","0","0","0","https://x.com/undefined/status/1962688927401414688","233480099",
"1962686653585330683","Tue Sep 02 01:27:45 +0000 2025","2","@prabowo SEGERA dilaksanakan pak para perusuh sudah bertindak mereka tidak akan tinggal diam acak2 negeri ini 17+8 Tuntutan Rakyat adalah bagian dari kepedulian anak2 bangsa yg masih mencintai republik ini tolong didengarkan dilaksanakan SEGERA! https://t.co/z0L6zuzq0d","1962688866642731058","","prabowo","in","","0","0","0","https://x.com/undefined/status/1962688866642731058","111547887",
"1962404688323891532","Tue Sep 02 01:20:27 +0000 2025","0","@uerecca @mahrennn Gak bisa republik itu harus trias politika. Gw udh bilang reformasi dan revolusi DPR bukan dihilangkan udh bener tuntutan rakyat yg skrg 17+8 Klo legislatif hilang ya eksekutif bakal punya power absolut semua uu bakal dibuat presiden gk ada yg ngawasin jdi negara diktator","1962687028795179265","","uerecca","in","","0","0","0","https://x.com/undefined/status/1962687028795179265","1718594554524471296",
"1962686682853188010","Tue Sep 02 01:19:04 +0000 2025","2","17+8 tuntutan rakyat cepet dikerjain ege bentar lagi deadline. mau sistem kebut semalam kah?","1962686682853188010","","","in","","0","0","0","https://x.com/undefined/status/1962686682853188010","1453615699532791809",
"1962684892195827748","Tue Sep 02 01:11:57 +0000 2025","9","17+8 Tuntutan Rakyat viral di medsos usai demo akhir Agustus 2025. Apa itu? https://t.co/CcUrOHca1F","1962684892195827748","","","in","","0","0","10","https://x.com/undefined/status/1962684892195827748","69183155",
"1962683652770541916","Tue Sep 02 01:07:02 +0000 2025","0","17+8 Tuntutan Rakyat Viral di Media Sosial Ini Isi Lengkapnya https://t.co/25ron77RtM","1962683652770541916","","","in","","0","0","0","https://x.com/undefined/status/1962683652770541916","817669043792420864",
"1962681265544667314","Tue Sep 02 00:57:33 +0000 2025","2","Influencer Turun ke DPR! Andovi Da Lopez Bawa 17+8 Tuntutan Rakyat 1 September 2025 Andovi &amp; Jovial Da Lopez bersama mahasiswa turun ke depan DPR suarakan 17+8 Tuntutan Rakyat . Isinya: 17 tuntutan jangka pendek &amp; 8 tuntutan jangka panjang soal transparansi reformasi dan https://t.co/Uekmm6ZwRF","1962681265544667314","https://pbs.twimg.com/media/GzzYMDZaoAALn38.jpg","","in","","0","0","0","https://x.com/undefined/status/1962681265544667314","1924680830577999872",
"1962680465359511700","Tue Sep 02 00:54:22 +0000 2025","31","Dari daftar 17+8 Tuntutan Rakyat ini memang ada poin-poin yg logis seperti transparansi evaluasi DPR hingga reformasi kelembagaan. Tapi ada juga tuntutan yg janggal. Kalau demonstran hny menyampaikan pendapat &amp; ikut aksi damai → memang harus dilindungi jangan","1962680465359511700","","","in","","1","1","11","https://x.com/undefined/status/1962680465359511700","235931838",
"1962499633135108511","Tue Sep 02 00:43:06 +0000 2025","1","@amaliyakusumaa Semoga keadaannya Indonesia makin aman udah ga ada lagi korban jiwa yg berjatuhan dan semoga pemerenta mau dan dgn sukarela menyetujui &amp; melaksanakan 17 + 8 Tuntutan Rakyat @amaliyakusumaa","1962677629909381127","","amaliyakusumaa","in","","0","0","0","https://x.com/undefined/status/1962677629909381127","797914250",
"1962095963067281680","Tue Sep 02 00:35:44 +0000 2025","0","@prabowo Tuntutan rakyat 17 + 8 dibaca pak dibaca","1962675774689083828","","prabowo","in","","0","0","0","https://x.com/undefined/status/1962675774689083828","1131268719085146112",
"1962416166879867210","Tue Sep 02 00:26:24 +0000 2025","1","@entahtaktahu007 @plutoniangoat Konteks: Di Indonesia sedang ada protes besar (Agustus-Sept 2025) soal korupsi reformasi polisi &amp; tuntutan rakyat 17+8 (transparansi cabut tunjangan DPR dll). Selebriti seperti Jerome Fathia dll. ikut rumuskan via WA tapi dikritik karena bukan dari akar","1962673425807544399","","entahtaktahu007","in","","0","0","0","https://x.com/undefined/status/1962673425807544399","1720665183188922368",
"1962673154863878613","Tue Sep 02 00:25:19 +0000 2025","1","17+8 tuntutan rakyat tuh AGAK BANYAK ga sih kawand?","1962673154863878613","","","in","","0","1","0","https://x.com/undefined/status/1962673154863878613","188757803",
